time,lin_x,lin_y,lin_z,ang_x,ang_y,ang_z
28.830124616622925,1.399999976158142,1.399999976158142,1.399999976158142,-5.0,13.0,1.0
29.03998112678528,1.395851969718933,1.3269695043563843,1.399999976158142,4.0,-2.0,2.0
29.250147104263306,1.399999976158142,1.3120334148406982,1.399999976158142,6.0,-7.0,-2.0
29.459798097610474,1.399999976158142,1.3816587924957275,1.399999976158142,7.0,-9.0,-4.0
29.671845197677612,1.3781421184539795,1.1998872756958008,1.399999976158142,10.0,23.0,4.0
29.889787673950195,1.399999976158142,1.1399377584457397,1.399999976158142,-12.0,-5.0,3.0
30.099911212921143,1.3741103410720825,1.086273431777954,1.399999976158142,-2.0,-8.0,4.0
30.30947208404541,1.2830721139907837,1.0889103412628174,1.399999976158142,-9.0,-17.0,1.0
30.520105361938477,1.362638235092163,1.0704329013824463,1.399999976158142,7.0,-8.0,-1.0
30.72942614555359,1.399999976158142,1.0758330821990967,1.399999976158142,8.0,2.0,-1.0
30.939526796340942,1.399999976158142,1.0645204782485962,1.399999976158142,-6.0,2.0,-5.0
31.14967393875122,1.3256324529647827,1.0886396169662476,1.399999976158142,6.0,-13.0,-5.0
31.359490871429443,1.3848708868026733,1.0677615404129028,1.399999976158142,4.0,5.0,1.0
31.580161809921265,1.399999976158142,1.1029059886932373,1.399999976158142,-5.0,-1.0,0.0
31.839734077453613,1.399999976158142,1.0937288999557495,1.399999976158142,6.0,1.0,3.0
32.04913115501404,1.3997485637664795,1.1550710201263428,1.399999976158142,-1.0,3.0,-1.0
32.25918698310852,1.399999976158142,1.2398897409439087,1.399999976158142,-9.0,-11.0,1.0
32.47004437446594,1.399999976158142,1.251320719718933,1.399999976158142,5.0,-1.0,-1.0
32.67923188209534,1.399999976158142,1.1803209781646729,1.399999976158142,9.0,-4.0,4.0
33.069902420043945,1.399999976158142,1.2603342533111572,1.399999976158142,-2.0,-5.0,1.0
33.27872133255005,1.399999976158142,1.3512104749679565,1.399999976158142,-4.0,-12.0,-1.0
33.48840832710266,1.399999976158142,1.3763444423675537,1.399999976158142,1.0,-1.0,1.0
33.700186252593994,1.399999976158142,1.399999976158142,1.399999976158142,-5.0,-3.0,-1.0
33.918471813201904,1.399999976158142,1.399999976158142,1.399999976158142,-6.0,-3.0,-2.0
34.128629207611084,1.399999976158142,1.3988679647445679,1.399999976158142,-4.0,-2.0,4.0
34.338308811187744,1.399999976158142,1.399999976158142,1.399999976158142,-10.0,0.0,31.0
34.54866099357605,1.399999976158142,1.392335057258606,1.399999976158142,4.0,4.0,-3.0
34.75958824157715,1.3949753046035767,1.399999976158142,1.399999976158142,14.0,-6.0,48.0
35.04806065559387,1.399999976158142,1.399999976158142,1.399999976158142,-16.0,2.0,7.0
35.348124980926514,1.399999976158142,1.399999976158142,1.399999976158142,-10.0,-4.0,-2.0
35.67807459831238,1.396052598953247,1.399999976158142,1.399999976158142,-4.0,2.0,48.0
35.928447008132935,1.399999976158142,1.399999976158142,1.399999976158142,1.0,2.0,3.0
36.13796281814575,1.399999976158142,1.391324520111084,1.399999976158142,5.0,-2.0,2.0
36.347883462905884,1.399999976158142,1.399999976158142,1.399999976158142,8.0,4.0,38.0
36.55802536010742,1.399999976158142,1.372089147567749,1.399999976158142,1.0,1.0,-2.0
36.76797604560852,1.3917136192321777,1.3370606899261475,1.399999976158142,-1.0,-6.0,2.0
37.187763690948486,1.399999976158142,1.1005016565322876,1.399999976158142,-6.0,6.0,-19.0
37.44784164428711,1.399999976158142,1.0530729293823242,1.399999976158142,-1.0,-1.0,-26.0
37.657798528671265,1.399999976158142,1.0370994806289673,1.399999976158142,8.0,1.0,4.0
37.86735272407532,1.399999976158142,0.9882408976554871,1.399999976158142,-1.0,-6.0,2.0
38.0773766040802,1.399999976158142,0.9115936160087585,1.399999976158142,14.0,2.0,9.0
38.28717350959778,1.399999976158142,0.9470211863517761,1.399999976158142,0.0,-1.0,21.0
38.49735951423645,1.399999976158142,1.015305757522583,1.399999976158142,-9.0,4.0,2.0
38.70706629753113,1.399999976158142,0.9666842818260193,1.399999976158142,11.0,5.0,4.0
38.916776180267334,1.399999976158142,0.8513086438179016,1.399999976158142,12.0,5.0,4.0
39.12675905227661,1.399999976158142,0.7877227067947388,1.399999976158142,5.0,1.0,3.0
39.337088108062744,1.399999976158142,0.8005468845367432,1.399999976158142,-7.0,1.0,4.0
39.546703577041626,1.399999976158142,0.8291813135147095,1.399999976158142,-5.0,-4.0,3.0
39.757261753082275,1.399999976158142,0.8633946180343628,1.399999976158142,7.0,1.0,2.0
39.966896772384644,1.399999976158142,0.8687956929206848,1.399999976158142,1.0,-5.0,3.0
40.176600217819214,1.399999976158142,0.8944299221038818,1.399999976158142,-5.0,0.0,2.0
40.388028621673584,1.399999976158142,0.9864928126335144,1.399999976158142,-2.0,-1.0,12.0
40.59650707244873,1.399999976158142,0.9991962313652039,1.399999976158142,-3.0,-4.0,3.0
40.80636668205261,1.399999976158142,1.1392607688903809,1.399999976158142,0.0,-1.0,17.0
41.14649748802185,1.399999976158142,0.9775273203849792,1.399999976158142,7.0,23.0,2.0
41.416545152664185,1.399999976158142,1.1845288276672363,1.399999976158142,-4.0,-32.0,8.0
41.62619113922119,1.3544148206710815,1.399999976158142,1.399999976158142,0.0,1.0,58.0
41.83609056472778,1.3480048179626465,1.399999976158142,1.399999976158142,13.0,2.0,62.0
42.047324895858765,1.3787862062454224,1.399999976158142,1.399999976158142,9.0,-3.0,57.0
42.25645565986633,1.399999976158142,1.399999976158142,1.399999976158142,-2.0,2.0,16.0
42.466235637664795,1.399999976158142,1.3792824745178223,1.399999976158142,1.0,0.0,2.0
42.675851821899414,1.399999976158142,1.3943662643432617,1.399999976158142,1.0,5.0,0.0
42.88579487800598,1.3885716199874878,1.399999976158142,1.399999976158142,1.0,-4.0,1.0
43.09725332260132,1.3978745937347412,1.399999976158142,1.399999976158142,3.0,4.0,40.0
43.30573797225952,1.399999976158142,1.399999976158142,1.399999976158142,-7.0,5.0,1.0
43.51564931869507,1.399999976158142,1.399999976158142,1.399999976158142,-2.0,3.0,32.0
43.72590160369873,1.365806221961975,1.3186640739440918,1.399999976158142,3.0,-5.0,1.0
43.93566846847534,1.399999976158142,1.2620333433151245,1.399999976158142,0.0,6.0,0.0
44.445786476135254,1.3361942768096924,1.399999976158142,1.399999976158142,7.0,4.0,30.0
44.65555000305176,1.3596917390823364,1.2992247343063354,1.399999976158142,3.0,-4.0,0.0
44.865659952163696,1.3751413822174072,1.2730985879898071,1.399999976158142,-2.0,5.0,-1.0
45.07515525817871,1.3167402744293213,1.2087945938110352,1.399999976158142,-16.0,2.0,-23.0
45.28531885147095,1.368926763534546,1.1916924715042114,1.399999976158142,-2.0,-8.0,-3.0
45.49582576751709,1.3889100551605225,1.2047632932662964,1.399999976158142,-7.0,9.0,-3.0
45.70563745498657,1.399999976158142,1.2513710260391235,1.399999976158142,-4.0,-2.0,0.0
45.9153995513916,1.399999976158142,1.230269432067871,1.399999976158142,2.0,-6.0,2.0
46.1251585483551,1.399999976158142,1.1980888843536377,1.399999976158142,1.0,8.0,0.0
46.33485817909241,1.399999976158142,1.1997222900390625,1.399999976158142,1.0,-3.0,0.0
46.545063972473145,1.399999976158142,1.160645842552185,1.399999976158142,4.0,-2.0,2.0
46.75474548339844,1.3909507989883423,1.1505911350250244,1.399999976158142,-6.0,-1.0,-1.0
46.964842796325684,1.399999976158142,1.1838862895965576,1.399999976158142,1.0,1.0,-1.0
47.17467522621155,1.399999976158142,1.1035863161087036,1.399999976158142,10.0,-7.0,4.0
47.384615659713745,1.399999976158142,1.100447177886963,1.399999976158142,-6.0,8.0,1.0
47.70435953140259,1.399999976158142,0.9784619212150574,1.399999976158142,-6.0,4.0,-7.0
47.995649337768555,1.3609400987625122,0.8654487133026123,1.399999976158142,-7.0,-11.0,-10.0
48.20482635498047,1.399999976158142,0.928021252155304,1.399999976158142,-1.0,3.0,-2.0
48.414334774017334,1.399999976158142,0.8942261934280396,1.399999976158142,6.0,-2.0,4.0
48.62481236457825,1.399999976158142,0.8812775611877441,1.399999976158142,-4.0,0.0,3.0
48.83425855636597,1.3884413242340088,0.9033897519111633,1.399999976158142,-4.0,3.0,1.0
49.04407787322998,1.399999976158142,0.930387556552887,1.399999976158142,-5.0,-13.0,1.0
49.25415563583374,1.399999976158142,0.9965301752090454,1.399999976158142,-7.0,11.0,-3.0
49.46431303024292,1.3944700956344604,1.0221686363220215,1.399999976158142,-9.0,2.0,-1.0
49.67391777038574,1.399999976158142,1.0896250009536743,1.399999976158142,1.0,-6.0,-3.0
49.88381218910217,1.399999976158142,1.1053252220153809,1.399999976158142,-1.0,1.0,0.0
50.094125270843506,1.3455561399459839,1.106834053993225,1.399999976158142,-2.0,-1.0,2.0
50.30375695228577,1.3838841915130615,1.2694454193115234,1.399999976158142,-21.0,-11.0,-4.0
50.51373839378357,1.3926713466644287,1.2632943391799927,1.399999976158142,3.0,-2.0,2.0
50.72359347343445,1.399999976158142,1.2821462154388428,1.399999976158142,11.0,4.0,10.0
51.05380296707153,1.399999976158142,1.3591618537902832,1.399999976158142,-10.0,3.0,-2.0
51.35341167449951,1.399999976158142,1.2529276609420776,1.399999976158142,6.0,-1.0,3.0
51.56351971626282,1.399999976158142,1.1904090642929077,1.399999976158142,-1.0,4.0,3.0
51.77318716049194,1.399999976158142,1.2273229360580444,1.399999976158142,-6.0,-5.0,-1.0
51.9830641746521,1.399999976158142,1.1991835832595825,1.399999976158142,5.0,0.0,1.0
52.193061113357544,1.3898144960403442,1.1679983139038086,1.399999976158142,-14.0,-7.0,-9.0
52.403459310531616,1.399999976158142,1.2399474382400513,1.399999976158142,-4.0,8.0,-4.0
52.61281609535217,1.399748682975769,1.214059829711914,1.399999976158142,11.0,-7.0,4.0
52.82440948486328,1.399999976158142,1.1719608306884766,1.399999976158142,0.0,10.0,4.0
53.032883167266846,1.3925813436508179,1.111353874206543,1.399999976158142,8.0,1.0,3.0
53.37295126914978,1.399999976158142,1.0240819454193115,1.399999976158142,-5.0,0.0,6.0
53.58272361755371,1.399999976158142,0.9927916526794434,1.399999976158142,6.0,-5.0,2.0
53.822837591171265,1.3593873977661133,0.9241951704025269,1.399999976158142,5.0,1.0,3.0
54.03447771072388,1.3835402727127075,1.2101298570632935,1.399999976158142,-1.0,7.0,52.0
54.25257921218872,1.399999976158142,1.2335541248321533,1.399999976158142,-10.0,0.0,10.0
54.462825536727905,1.399999976158142,1.3120596408843994,1.399999976158142,-2.0,3.0,0.0
54.672523021698,1.3938418626785278,1.399999976158142,1.399999976158142,10.0,-3.0,38.0
54.88269352912903,1.399999976158142,1.399999976158142,1.399999976158142,-1.0,5.0,55.0
55.09276366233826,1.3987442255020142,1.399999976158142,1.399999976158142,1.0,-6.0,26.0
55.342965602874756,1.399999976158142,1.399999976158142,1.399999976158142,4.0,7.0,34.0
55.552053451538086,1.3966189622879028,1.316976547241211,1.399999976158142,4.0,-9.0,-3.0
55.7633159160614,1.399999976158142,1.3211249113082886,1.399999976158142,-12.0,-3.0,3.0
55.972580909729004,1.399999976158142,1.3041561841964722,1.399999976158142,12.0,3.0,10.0
56.18184494972229,1.399999976158142,1.273642897605896,1.399999976158142,-4.0,2.0,6.0
56.39179730415344,1.399999976158142,1.2889723777770996,1.399999976158142,2.0,6.0,3.0
56.602158308029175,1.399999976158142,1.2713840007781982,1.399999976158142,-6.0,9.0,0.0
56.842355489730835,1.399999976158142,1.251695990562439,1.399999976158142,17.0,-12.0,8.0
57.05195617675781,1.399999976158142,1.251444697380066,1.399999976158142,4.0,-3.0,-1.0
57.26197052001953,1.399999976158142,1.2049455642700195,1.399999976158142,8.0,-6.0,2.0
57.4714629650116,1.399999976158142,1.3800041675567627,1.399999976158142,0.0,-6.0,30.0
57.68158793449402,1.399999976158142,1.3382799625396729,1.399999976158142,-5.0,0.0,2.0
57.891316175460815,1.399999976158142,1.3838670253753662,1.399999976158142,-9.0,8.0,1.0
58.12147665023804,1.399999976158142,1.3674819469451904,1.399999976158142,-2.0,0.0,1.0
58.33133339881897,1.399999976158142,1.3502780199050903,1.399999976158142,-8.0,-4.0,-3.0
58.54121446609497,1.399999976158142,1.3497751951217651,1.399999976158142,1.0,0.0,-1.0
58.7611768245697,1.399999976158142,1.399999976158142,1.399999976158142,-6.0,0.0,0.0
58.99124026298523,1.399999976158142,1.399999976158142,1.399999976158142,-5.0,-5.0,-1.0
59.201406478881836,1.399999976158142,1.399999976158142,1.399999976158142,-7.0,-2.0,-2.0
59.50100302696228,1.399999976158142,1.286865234375,1.399999976158142,7.0,0.0,1.0
59.84091091156006,1.399999976158142,1.276896595954895,1.399999976158142,-6.0,1.0,0.0
60.051289796829224,1.399999976158142,1.2844326496124268,1.399999976158142,-3.0,-3.0,0.0
60.28077960014343,1.399999976158142,1.2173794507980347,1.399999976158142,4.0,-2.0,0.0
60.49054741859436,1.399999976158142,1.1849887371063232,1.399999976158142,-2.0,-2.0,2.0
60.700873136520386,1.399999976158142,1.1504223346710205,1.399999976158142,4.0,-1.0,4.0
60.921162843704224,1.399999976158142,1.1699073314666748,1.399999976158142,-1.0,6.0,1.0
61.13052439689636,1.399999976158142,1.3789201974868774,1.399999976158142,3.0,1.0,32.0
61.390604734420776,1.399999976158142,1.3236980438232422,1.399999976158142,3.0,-9.0,0.0
61.60069298744202,1.399999976158142,1.399999976158142,1.399999976158142,3.0,2.0,21.0
61.81043028831482,1.399999976158142,1.399999976158142,1.399999976158142,0.0,5.0,51.0
62.020466804504395,1.399999976158142,1.399999976158142,1.399999976158142,9.0,-6.0,50.0
62.23022818565369,1.399999976158142,1.3605725765228271,1.399999976158142,3.0,6.0,0.0
62.440712690353394,1.399999976158142,1.399999976158142,1.399999976158142,3.0,-5.0,24.0
62.66091704368591,1.399999976158142,1.3628792762756348,1.399999976158142,-4.0,-3.0,10.0
62.87022876739502,1.399999976158142,1.371431589126587,1.399999976158142,1.0,2.0,-1.0
63.219953298568726,1.399999976158142,1.346091866493225,1.399999976158142,3.0,-3.0,1.0
63.42965316772461,1.399999976158142,1.399999976158142,1.399999976158142,-6.0,3.0,-2.0
63.64003539085388,1.3785051107406616,1.399999976158142,1.399999976158142,-5.0,-2.0,0.0
63.84961175918579,1.399999976158142,1.399999976158142,1.399999976158142,1.0,-6.0,17.0
64.0598795413971,1.399999976158142,1.399999976158142,1.399999976158142,1.0,2.0,22.0
64.27019762992859,1.2627893686294556,1.399999976158142,1.399999976158142,-19.0,-22.0,-3.0
64.48062682151794,1.2534841299057007,1.2973912954330444,1.399999976158142,25.0,-13.0,1.0
64.69072985649109,1.3022091388702393,1.2811914682388306,1.399999976158142,6.0,-13.0,5.0
64.8995406627655,1.3249626159667969,1.399999976158142,1.399999976158142,-1.0,-9.0,40.0
65.10915660858154,1.3703157901763916,1.3986179828643799,1.399999976158142,-2.0,3.0,2.0
65.31951570510864,1.399999976158142,1.399999976158142,1.399999976158142,-5.0,0.0,0.0
65.52917385101318,1.399999976158142,1.3766047954559326,1.399999976158142,0.0,1.0,3.0
65.73892664909363,1.399999976158142,1.3762280941009521,1.399999976158142,4.0,-4.0,1.0
65.94896173477173,1.399999976158142,1.30797278881073,1.399999976158142,17.0,-9.0,-2.0
66.15913701057434,1.399999976158142,1.1740585565567017,1.399999976158142,-2.0,10.0,-6.0
66.36903190612793,1.399999976158142,1.143011212348938,1.399999976158142,-3.0,6.0,-3.0
66.5790343284607,1.399999976158142,1.128058671951294,1.399999976158142,-16.0,-4.0,3.0
66.78873443603516,1.399999976158142,1.1838464736938477,1.399999976158142,-7.0,3.0,-4.0
67.11923480033875,1.399999976158142,0.968695342540741,1.399999976158142,-12.0,3.0,-11.0
67.36843180656433,1.399999976158142,1.1770538091659546,1.399999976158142,-14.0,2.0,-1.0
