ime,latitude,longitude,altitude
61.185251235961914,-21.761274337768555,-41.3376350402832,0.0
61.39479470252991,-21.761276245117188,-41.3376350402832,0.0
61.60469388961792,-21.761276245117188,-41.3376350402832,0.0
61.81634783744812,-21.761276245117188,-41.3376350402832,0.0
62.0560040473938,-21.761276245117188,-41.3376350402832,0.0
62.26488780975342,-21.761276245117188,-41.3376350402832,0.0
62.475263357162476,-21.761276245117188,-41.3376350402832,0.0
62.69155669212341,-21.761276245117188,-41.3376350402832,0.0
62.95168662071228,-21.76129150390625,-41.337642669677734,0.0
63.154579639434814,-21.76129150390625,-41.337642669677734,0.0
63.36449885368347,-21.76129150390625,-41.337642669677734,0.0
63.574416637420654,-21.76129150390625,-41.337642669677734,0.0
63.78338313102722,-21.76129150390625,-41.337642669677734,0.0
64.22850322723389,-21.76130485534668,-41.337646484375,0.0
64.52003836631775,-21.761310577392578,-41.337646484375,0.0
64.7207863330841,-21.76131248474121,-41.337646484375,0.0
65.02172946929932,-21.76131248474121,-41.337646484375,0.0
65.22073149681091,-21.76131820678711,-41.337650299072266,0.0
65.4319417476654,-21.761320114135742,-41.337650299072266,0.0
65.64377951622009,-21.761323928833008,-41.337650299072266,0.0
65.89524292945862,-21.76132583618164,-41.337650299072266,0.0
66.30508589744568,-21.761329650878906,-41.33765411376953,0.0
66.58793091773987,-21.761329650878906,-41.33765411376953,0.0
66.79049921035767,-21.761329650878906,-41.33765411376953,0.0
66.99073529243469,-21.761329650878906,-41.33765411376953,0.0
67.19023537635803,-21.761329650878906,-41.33765411376953,0.0
67.3938045501709,-21.761329650878906,-41.33765411376953,0.0
67.60444688796997,-21.761329650878906,-41.33765411376953,0.0
67.81450700759888,-21.761329650878906,-41.33765411376953,0.0
68.09563565254211,-21.761329650878906,-41.33765411376953,0.0
68.25321626663208,-21.761354446411133,-41.337650299072266,0.0
68.58264183998108,-21.761354446411133,-41.337650299072266,0.0
68.78986549377441,-21.761354446411133,-41.337650299072266,0.0
69.10240721702576,-21.761354446411133,-41.337650299072266,0.0
69.38810420036316,-21.761354446411133,-41.337650299072266,0.0
69.58971834182739,-21.761354446411133,-41.337650299072266,0.0
69.79357814788818,-21.761354446411133,-41.337650299072266,0.0
70.00385594367981,-21.761354446411133,-41.337650299072266,0.0
70.2131519317627,-21.761354446411133,-41.337650299072266,0.0
70.42277717590332,-21.761354446411133,-41.337650299072266,0.0
70.63285207748413,-21.761354446411133,-41.337650299072266,0.0
70.8424642086029,-21.761354446411133,-41.337650299072266,0.0
71.05163764953613,-21.761354446411133,-41.337650299072266,0.0
71.39465236663818,-21.76137924194336,-41.33763122558594,0.0
71.60197019577026,-21.76137924194336,-41.33763122558594,0.0
71.81203985214233,-21.76137924194336,-41.33763122558594,0.0
72.0247163772583,-21.76137924194336,-41.33763122558594,0.0
72.2458643913269,-21.76137924194336,-41.33763122558594,0.0
72.4519054889679,-21.76137924194336,-41.33763122558594,0.0
72.68473935127258,-21.761381149291992,-41.337615966796875,0.0
72.89216160774231,-21.761383056640625,-41.337615966796875,0.0
73.10182666778564,-21.761383056640625,-41.33761215209961,0.0
73.32457327842712,-21.761384963989258,-41.33761215209961,0.0
73.53202819824219,-21.761384963989258,-41.33761215209961,0.0
73.94997525215149,-21.761384963989258,-41.33761215209961,0.0
74.32939958572388,-21.761384963989258,-41.33761215209961,0.0
74.52889919281006,-21.761384963989258,-41.33759689331055,0.0
74.73180389404297,-21.761384963989258,-41.33759689331055,0.0
74.94237923622131,-21.761384963989258,-41.33759689331055,0.0
75.15220093727112,-21.761384963989258,-41.33759689331055,0.0
75.36208152770996,-21.761384963989258,-41.33759689331055,0.0
75.57064747810364,-21.761384963989258,-41.33759689331055,0.0
75.78103709220886,-21.761384963989258,-41.33759689331055,0.0
75.99298191070557,-21.761384963989258,-41.33757781982422,0.0
76.2744209766388,-21.761384963989258,-41.33757781982422,0.0
76.47831010818481,-21.761384963989258,-41.33757781982422,0.0
76.67820453643799,-21.761384963989258,-41.33757781982422,0.0
76.88106560707092,-21.761384963989258,-41.33757781982422,0.0
77.14486074447632,-21.76137351989746,-41.33756637573242,0.0
77.34798622131348,-21.76137351989746,-41.33756637573242,0.0
77.54815363883972,-21.76137351989746,-41.33756637573242,0.0
77.76170134544373,-21.761367797851562,-41.337562561035156,0.0
77.96796178817749,-21.76136589050293,-41.33755874633789,0.0
78.17178225517273,-21.76136589050293,-41.33755874633789,0.0
78.38173460960388,-21.76136589050293,-41.33755874633789,0.0
78.5921688079834,-21.76136589050293,-41.33755874633789,0.0
78.79765105247498,-21.76136589050293,-41.33755874633789,0.0
78.99790072441101,-21.76136589050293,-41.33755874633789,0.0
79.19788670539856,-21.76136589050293,-41.33755874633789,0.0
79.40090346336365,-21.76136589050293,-41.33755874633789,0.0
79.6076307296753,-21.76136589050293,-41.33755874633789,0.0
79.92574644088745,-21.76136589050293,-41.33755874633789,0.0
80.13020133972168,-21.761337280273438,-41.33755111694336,0.0
80.34047555923462,-21.761335372924805,-41.337547302246094,0.0
80.55066084861755,-21.761333465576172,-41.337547302246094,0.0
80.9977297782898,-21.761329650878906,-41.337547302246094,0.0
81.21084451675415,-21.761323928833008,-41.337547302246094,0.0
81.46707034111023,-21.761322021484375,-41.337547302246094,0.0
81.66692185401917,-21.761322021484375,-41.337547302246094,0.0
81.88310956954956,-21.761322021484375,-41.337547302246094,0.0
82.08727669715881,-21.761314392089844,-41.33753967285156,0.0
82.28692531585693,-21.761314392089844,-41.33753967285156,0.0
82.48717379570007,-21.761314392089844,-41.33753967285156,0.0
